,Biden_prop,Biden_votes,Trump_prop,Trump_votes,flag,leading_candidate_name,leading_candidate_votes,state_name,time_stamp,total_votes_count,total_votes_received,trailing_candidate_name,trailing_candidate_votes,vote_count_prop,votes_remaining,flip
2193,0.32286174335986634,503890.0,0.6537327184806295,1020280.0,1.0,Trump,1020280.0,Oklahoma,2020-11-15,1560699.0,1560699.0,Biden,503890.0,1.0,0.0,no
2194,0.31757451465970904,114901.0,0.651132644938752,235585.0,1.0,Trump,235585.0,North Dakota,2020-11-15,361808.0,361819.0,Biden,114901.0,0.9999695980586979,11.0,no
2195,0.5345761422901377,420357.0,0.43486316935359776,341949.0,1.0,Biden,420357.0,Maine,2020-11-15,786337.0,819461.0,Trump,341949.0,0.9595783081806212,33124.0,no
2196,0.6373739642477204,366070.0,0.34265358036427834,196800.0,1.0,Biden,366070.0,Hawaii,2020-11-15,574341.0,574469.0,Trump,196800.0,0.9997771855400378,128.0,no
2197,0.36166426173184346,772223.0,0.621183658807424,1326347.0,1.0,Trump,1326347.0,Kentucky,2020-11-15,2135193.0,2137959.0,Biden,772223.0,0.9987062427296314,2766.0,no
2198,0.26553574332014523,73491.0,0.6993622748541181,193559.0,1.0,Trump,193559.0,Wyoming,2020-11-15,276765.0,276765.0,Biden,73491.0,1.0,0.0,no
2199,0.6603228727352819,242841.0,0.3061526371746868,112591.0,1.0,Biden,242841.0,Vermont,2020-11-15,367761.0,367428.0,Trump,112591.0,1.0009063000097977,-333.0,no
2200,0.47806354705715687,5294767.0,0.5117151941330399,5667474.0,1.0,Trump,5667474.0,Florida,2020-11-15,11075446.0,11067456.0,Biden,5294767.0,1.0007219364594717,-7990.0,no
2201,0.37362543670893134,1139376.0,0.6065950180914074,1849820.0,1.0,Trump,1849820.0,Tennessee,2020-11-15,3049514.0,3053851.0,Biden,1139376.0,0.9985798259312586,4337.0,no
2202,0.652378943644439,2271849.0,0.3248083868427786,1131115.0,1.0,Biden,2271849.0,Massachusetts,2020-11-15,3482407.0,3631402.0,Trump,1131115.0,0.9589703921515712,148995.0,no
2203,0.6506575899990111,1875270.0,0.33025677323770913,951838.0,1.0,Biden,1875270.0,Maryland,2020-11-15,2882115.0,3037030.0,Trump,951838.0,0.9489912842480976,154915.0,no
2204,0.5252088090800666,1718739.0,0.4538887396649704,1485345.0,1.0,Biden,1718739.0,Minnesota,2020-11-15,3272487.0,3364715.0,Trump,1485345.0,0.9725896546958658,92228.0,no
2205,0.4516675695934505,2603677.0,0.5333252841877484,3074400.0,1.0,Trump,3074400.0,Ohio,2020-11-15,5764587.0,5922202.0,Biden,2603677.0,0.9733857440188632,157615.0,no
2206,0.5842131958805823,2356584.0,0.3897950157842259,1572345.0,1.0,Biden,2356584.0,Washington,2020-11-15,4033774.0,4087632.0,Trump,1572345.0,0.9868241563819835,53858.0,no
2207,0.2968338661446879,235657.0,0.6862635438630964,544826.0,1.0,Trump,544826.0,West Virginia,2020-11-15,793902.0,794652.0,Biden,235657.0,0.9990561906343909,750.0,no
2208,0.37846544798753995,554028.0,0.5798719840424078,848863.0,1.0,Trump,848863.0,Utah,2020-11-15,1463880.0,1487677.0,Biden,554028.0,0.9840039202057974,23797.0,no
2209,0.4091137066436083,1241503.0,0.5697953217145102,1729110.0,1.0,Trump,1729110.0,Indiana,2020-11-15,3034616.0,3034644.0,Biden,1241503.0,0.9999907732175504,28.0,no
2210,0.49515844003726234,2472182.0,0.4923199008794624,2458010.0,1.0,Biden,2472182.0,Georgia,2020-11-15,4992709.0,4995492.0,Trump,2458010.0,0.9994428977165812,2783.0,no
2211,0.5005678195728402,703486.0,0.4766624732455941,669890.0,1.0,Biden,703486.0,Nevada,2020-11-15,1405376.0,1405376.0,Trump,669890.0,1.0,0.0,no
2212,0.565605391745036,1333012.0,0.4038835907175359,951868.0,1.0,Biden,1333012.0,Oregon,2020-11-15,2356788.0,2374321.0,Trump,951868.0,0.9926155730417243,17533.0,no
2213,0.49382599350962775,1671760.0,0.4908100322509941,1661550.0,1.0,Biden,1671760.0,Arizona,2020-11-15,3385322.0,3385863.0,Trump,1661550.0,0.9998402179887372,541.0,no
2214,0.5432220065826348,2413317.0,0.44179284283655645,1962708.0,1.0,Biden,2413317.0,Virginia,2020-11-15,4442598.0,4473754.0,Trump,1962708.0,0.9930358262881688,31156.0,no
2215,0.48630641873018404,2681124.0,0.49967387597855345,2754822.0,1.0,Trump,2754822.0,North Carolina,2020-11-15,5513240.0,5525201.0,Biden,2681124.0,0.9978351918780873,11961.0,no
2216,0.3459815331496386,419258.0,0.625670390900096,758183.0,1.0,Trump,758183.0,Arkansas,2020-11-15,1211793.0,1219069.0,Biden,419258.0,0.9940315109317028,7276.0,no
2217,0.43430088142061785,1091541.0,0.5511029395674024,1385103.0,1.0,Trump,1385103.0,South Carolina,2020-11-15,2513329.0,2514202.0,Biden,1091541.0,0.9996527725298127,873.0,no
2218,0.41309046487750406,551199.0,0.5646054574205781,753370.0,1.0,Trump,753370.0,Kansas,2020-11-15,1334330.0,1344214.0,Biden,551199.0,0.9926470041228554,9884.0,no
2219,0.5700262783002537,2410404.0,0.4143531262474625,1752127.0,1.0,Biden,2410404.0,New Jersey,2020-11-15,4228584.0,4564234.0,Trump,1752127.0,0.9264608256281339,335650.0,no
2220,0.39304162932652476,371918.0,0.5852338056509021,553781.0,1.0,Trump,553781.0,Nebraska,2020-11-15,946256.0,952271.0,Biden,371918.0,0.993683520762472,6015.0,no
2221,0.49849822384757225,3417479.0,0.4889434821339618,3351976.0,1.0,Biden,3417479.0,Pennsylvania,2020-11-15,6855549.0,6925255.0,Trump,3351976.0,0.9899345222666891,69706.0,no
2222,0.3306332613390929,287031.0,0.6383043916486681,554128.0,1.0,Trump,554128.0,Idaho,2020-11-15,868125.0,868153.0,Biden,287031.0,0.9999677476205231,28.0,no
2223,0.9208318099268166,307265.0,0.054459035848502466,18172.0,1.0,Biden,307265.0,District of Columbia,2020-11-15,333682.0,344356.0,Trump,18172.0,0.9690030085144443,10674.0,no
2224,0.39484638384998055,484240.0,0.5902237522637376,723851.0,1.0,Trump,723851.0,Mississippi,2020-11-15,1226401.0,1327913.0,Biden,484240.0,0.9235552329105898,101512.0,no
2225,0.4636723123836864,5218943.0,0.5211611995411024,5866019.0,1.0,Trump,5866019.0,Texas,2020-11-15,11255671.0,11321803.0,Biden,5218943.0,0.9941588808778955,66132.0,no
2226,0.4128639651119683,1242851.0,0.5686605658675036,1711848.0,1.0,Trump,1711848.0,Missouri,2020-11-15,3010316.0,3029144.0,Biden,1242851.0,0.9937843826506763,18828.0,no
2227,0.5227155302937004,1803873.0,0.39529812675584947,1364160.0,1.0,Biden,1803873.0,Colorado,2020-11-15,3450965.0,3256660.0,Trump,1364160.0,1.0596638887694754,-194305.0,no
2228,0.4041070561860078,244783.0,0.5672254340985706,343590.0,1.0,Trump,343590.0,Montana,2020-11-15,605738.0,606562.0,Biden,244783.0,0.9986415238673045,824.0,no
2229,0.3560525213613529,150471.0,0.6176938967225024,261043.0,1.0,Trump,261043.0,South Dakota,2020-11-15,422609.0,422775.0,Biden,150471.0,0.9996073561587132,166.0,no
2230,0.5878216702049562,296268.0,0.39801392829507354,200603.0,1.0,Biden,296268.0,Delaware,2020-11-15,504010.0,504010.0,Trump,200603.0,1.0,0.0,no
2231,0.5923395170433986,1080387.0,0.39199542526804726,714973.0,1.0,Biden,1080387.0,Connecticut,2020-11-15,1823932.0,1824317.0,Trump,714973.0,0.9997889621156849,385.0,no
2232,0.49455048474845426,1630619.0,0.4883190878006438,1610073.0,1.0,Biden,1630619.0,Wisconsin,2020-11-15,3297174.0,3297428.0,Trump,1610073.0,0.9999229702665229,254.0,no
2233,0.505305209967397,2795975.0,0.4786665678698195,2648577.0,1.0,Biden,2795975.0,Michigan,2020-11-15,5533240.0,5539302.0,Trump,2648577.0,0.9989056382916115,6062.0,no
2234,0.4493329170297967,758416.0,0.5315269946577671,897149.0,1.0,Trump,897149.0,Iowa,2020-11-15,1687871.0,1690919.0,Biden,758416.0,0.9981974299182871,3048.0,no
2235,0.42724522012371974,143037.0,0.5349040739092383,179080.0,1.0,Trump,179080.0,Alaska,2020-11-15,334789.0,391564.0,Biden,143037.0,0.85500454587245,56775.0,no
2236,0.638098308877769,10734181.0,0.3404644699548684,5727342.0,1.0,Biden,10734181.0,California,2020-11-15,16822143.0,17495906.0,Trump,5727342.0,0.9614902480614608,673763.0,no
2237,0.5961659027807524,306192.0,0.3890755877118859,199830.0,1.0,Biden,306192.0,Rhode Island,2020-11-15,513602.0,517757.0,Trump,199830.0,0.9919749998551444,4155.0,no
2238,0.3651556344430495,843473.0,0.6208749296506342,1434159.0,1.0,Trump,1434159.0,Alabama,2020-11-15,2309900.0,2323286.0,Biden,843473.0,0.9942383331195557,13386.0,no
2239,0.5282309842837307,424937.0,0.4545448895087718,365660.0,1.0,Biden,424937.0,New Hampshire,2020-11-15,804453.0,806182.0,Trump,365660.0,0.9978553229915825,1729.0,no
2240,0.5423481983472868,499782.0,0.4355447279751279,401361.0,1.0,Biden,499782.0,New Mexico,2020-11-15,921515.0,923976.0,Trump,401361.0,0.9973365109050452,2461.0,no
2241,0.5724603686233065,3398423.0,0.4077886694917781,2420846.0,1.0,Biden,3398423.0,Illinois,2020-11-15,5936521.0,6036732.0,Trump,2420846.0,0.9833997931331058,100211.0,no
2242,0.39851456801526214,856034.0,0.5846088241400853,1255776.0,1.0,Trump,1255776.0,Louisiana,2020-11-15,2148062.0,2148062.0,Biden,856034.0,1.0,0.0,no
2243,0.5595502266064082,3777598.0,0.42601797357569465,2876104.0,1.0,Biden,3777598.0,New York,2020-11-15,6751133.0,8616205.0,Trump,2876104.0,0.7835390406797424,1865072.0,no
