,Biden_prop,Biden_votes,Trump_prop,Trump_votes,flag,leading_candidate_name,leading_candidate_votes,state_name,time_stamp,total_votes_count,total_votes_received,trailing_candidate_name,trailing_candidate_votes,vote_count_prop,votes_remaining,flip
2754,0.6534553721776927,1917406.0,0.32740179200390424,960681.0,1.0,Biden,1917406.0,Maryland,2020-11-17 18:00:00,2934257.0,3037030.0,Trump,960681.0,0.9661600313464141,102773.0,no
2755,0.46415168010656166,5235216.0,0.520704832457466,5873085.0,1.0,Trump,5873085.0,Texas,2020-11-17 18:00:00,11279106.0,11321803.0,Biden,5235216.0,0.9962287808752722,42697.0,no
2756,0.42996740806872064,150262.0,0.5315689624091131,185769.0,1.0,Trump,185769.0,Alaska,2020-11-17 18:00:00,349473.0,391564.0,Biden,150262.0,0.8925054397237744,42091.0,no
2757,0.6608641693066397,242820.0,0.3067376465593259,112704.0,1.0,Biden,242820.0,Vermont,2020-11-17 18:00:00,367428.0,367428.0,Trump,112704.0,1.0,0.0,no
2758,0.48589534869196277,2684031.0,0.4993089105551942,2758126.0,1.0,Trump,2758126.0,North Carolina,2020-11-17 18:00:00,5523887.0,5525201.0,Biden,2684031.0,0.9997621805975927,1314.0,no
2759,0.572986710096996,3403152.0,0.4072342612901374,2418695.0,1.0,Biden,3403152.0,Illinois,2020-11-17 18:00:00,5939321.0,6036732.0,Trump,2418695.0,0.9838636202501618,97411.0,no
2760,0.3560525213613529,150471.0,0.6176938967225024,261043.0,1.0,Trump,261043.0,South Dakota,2020-11-17 18:00:00,422609.0,422775.0,Biden,150471.0,0.9996073561587132,166.0,no
2761,0.3651556344430495,843473.0,0.6208749296506342,1434159.0,1.0,Trump,1434159.0,Alabama,2020-11-17 18:00:00,2309900.0,2323286.0,Biden,843473.0,0.9942383331195557,13386.0,no
2762,0.32286174335986634,503890.0,0.6537327184806295,1020280.0,1.0,Trump,1020280.0,Oklahoma,2020-11-17 18:00:00,1560699.0,1560699.0,Biden,503890.0,1.0,0.0,no
2763,0.31756762359080093,114902.0,0.6511404873707572,235595.0,1.0,Trump,235595.0,North Dakota,2020-11-17 18:00:00,361819.0,361819.0,Biden,114902.0,1.0,0.0,no
2764,0.36166426173184346,772223.0,0.621183658807424,1326347.0,1.0,Trump,1326347.0,Kentucky,2020-11-17 18:00:00,2135193.0,2137959.0,Biden,772223.0,0.9987062427296314,2766.0,no
2765,0.5923395170433986,1080387.0,0.39199542526804726,714973.0,1.0,Biden,1080387.0,Connecticut,2020-11-17 18:00:00,1823932.0,1824317.0,Trump,714973.0,0.9997889621156849,385.0,no
2766,0.543223748954442,2413328.0,0.44179112070308313,1962703.0,1.0,Biden,2413328.0,Virginia,2020-11-17 18:00:00,4442604.0,4473754.0,Trump,1962703.0,0.9930371674437173,31150.0,no
2767,0.5428655250582965,501459.0,0.4349926276839669,401814.0,1.0,Biden,501459.0,New Mexico,2020-11-17 18:00:00,923726.0,923976.0,Trump,401814.0,0.9997294302016503,250.0,no
2768,0.5841462985878891,2359319.0,0.3898316331255054,1574498.0,1.0,Biden,2359319.0,Washington,2020-11-17 18:00:00,4038918.0,4087632.0,Trump,1574498.0,0.9880825866907784,48714.0,no
2769,0.3477150519963714,423172.0,0.6240246571920645,759443.0,1.0,Trump,759443.0,Arkansas,2020-11-17 18:00:00,1217008.0,1219069.0,Biden,423172.0,0.9983093655896426,2061.0,no
2770,0.637126273759612,10844195.0,0.34139283968489725,5810670.0,1.0,Biden,10844195.0,California,2020-11-17 18:00:00,17020480.0,17495906.0,Trump,5810670.0,0.9728264429404228,475426.0,no
2771,0.5878216702049562,296268.0,0.39801392829507354,200603.0,1.0,Biden,296268.0,Delaware,2020-11-17 18:00:00,504010.0,504010.0,Trump,200603.0,1.0,0.0,no
2772,0.6373739642477204,366070.0,0.34265358036427834,196800.0,1.0,Biden,366070.0,Hawaii,2020-11-17 18:00:00,574341.0,574469.0,Trump,196800.0,0.9997771855400378,128.0,no
2773,0.4938628318780098,1672143.0,0.4907743857146443,1661686.0,1.0,Biden,1672143.0,Arizona,2020-11-17 18:00:00,3385845.0,3385863.0,Trump,1661686.0,0.9999946837778139,18.0,no
2774,0.49901152242983116,3434095.0,0.4882516843352643,3360048.0,1.0,Biden,3434095.0,Pennsylvania,2020-11-17 18:00:00,6881795.0,6925255.0,Trump,3360048.0,0.9937244188120149,43460.0,no
2775,0.4128639651119683,1242851.0,0.5686605658675036,1711848.0,1.0,Trump,1711848.0,Missouri,2020-11-17 18:00:00,3010316.0,3029144.0,Biden,1242851.0,0.9937843826506763,18828.0,no
2776,0.9208318099268166,307265.0,0.054459035848502466,18172.0,1.0,Biden,307265.0,District of Columbia,2020-11-17 18:00:00,333682.0,344356.0,Trump,18172.0,0.9690030085144443,10674.0,no
2777,0.3306332613390929,287031.0,0.6383043916486681,554128.0,1.0,Trump,554128.0,Idaho,2020-11-17 18:00:00,868125.0,868153.0,Biden,287031.0,0.9999677476205231,28.0,no
2778,0.5053062808972804,2795988.0,0.47866535676836813,2648577.0,1.0,Biden,2795988.0,Michigan,2020-11-17 18:00:00,5533254.0,5539302.0,Trump,2648577.0,0.9989081656858572,6048.0,no
2779,0.37813322047230163,555725.0,0.5801957467539979,852687.0,1.0,Trump,852687.0,Utah,2020-11-17 18:00:00,1469654.0,1487677.0,Biden,555725.0,0.9878851390456396,18023.0,no
2780,0.26553574332014523,73491.0,0.6993622748541181,193559.0,1.0,Trump,193559.0,Wyoming,2020-11-17 18:00:00,276765.0,276765.0,Biden,73491.0,1.0,0.0,no
2781,0.3937187087650182,374169.0,0.5845334225639924,555509.0,1.0,Trump,555509.0,Nebraska,2020-11-17 18:00:00,950346.0,952271.0,Biden,374169.0,0.9979785166197438,1925.0,no
2782,0.5282309842837307,424937.0,0.4545448895087718,365660.0,1.0,Biden,424937.0,New Hampshire,2020-11-17 18:00:00,804453.0,806182.0,Trump,365660.0,0.9978553229915825,1729.0,no
2783,0.39851456801526214,856034.0,0.5846088241400853,1255776.0,1.0,Trump,1255776.0,Louisiana,2020-11-17 18:00:00,2148062.0,2148062.0,Biden,856034.0,1.0,0.0,no
