,Biden_prop,Biden_votes,Trump_prop,Trump_votes,flag,leading_candidate_name,leading_candidate_votes,state_name,time_stamp,total_votes_count,total_votes_received,trailing_candidate_name,trailing_candidate_votes,vote_count_prop,votes_remaining,flip
918,0.49672321747546283,3355037.0,0.4906284686036635,3313871.0,1.0,Biden,3355037.0,Pennsylvania,2020-11-08 18:00:00,6754339.0,6925255.0,Trump,3313871.0,0.9753198979676561,170916.0,no
919,0.5879420611243499,2303430.0,0.3865866520461567,1514563.0,1.0,Biden,2303430.0,Washington,2020-11-08 18:00:00,3917784.0,4087632.0,Trump,1514563.0,0.9584483143296657,169848.0,no
920,0.32286174335986634,503890.0,0.6537327184806295,1020280.0,1.0,Trump,1020280.0,Oklahoma,2020-11-08 18:00:00,1560699.0,1560699.0,Biden,503890.0,1.0,0.0,no
921,0.5929008622740414,1059250.0,0.3913000159524896,699079.0,1.0,Biden,1059250.0,Connecticut,2020-11-08 18:00:00,1786555.0,1824317.0,Trump,699079.0,0.9793007465259601,37762.0,no
922,0.47807890244052226,5293630.0,0.5117009274692595,5665917.0,1.0,Trump,5665917.0,Florida,2020-11-08 18:00:00,11072712.0,11067456.0,Biden,5293630.0,1.0004749058862308,-5256.0,no
923,0.4632962458615874,5216321.0,0.5215623775440202,5872348.0,1.0,Trump,5872348.0,Texas,2020-11-08 18:00:00,11259148.0,11321803.0,Biden,5216321.0,0.9944659874403396,62655.0,no
924,0.3651556344430495,843473.0,0.6208749296506342,1434159.0,1.0,Trump,1434159.0,Alabama,2020-11-08 18:00:00,2309900.0,2323286.0,Biden,843473.0,0.9942383331195557,13386.0,no
925,0.5257552649107626,422284.0,0.454743866682437,365248.0,1.0,Biden,422284.0,New Hampshire,2020-11-08 18:00:00,803195.0,806182.0,Trump,365248.0,0.9962948813047178,2987.0,no
926,0.45190244018793857,2576590.0,0.5328714437274397,3038247.0,1.0,Trump,3038247.0,Ohio,2020-11-08 18:00:00,5701651.0,5922202.0,Biden,2576590.0,0.9627586157986505,220551.0,no
927,0.5531397219444454,3016834.0,0.4273425573586299,2330734.0,1.0,Biden,3016834.0,Illinois,2020-11-08 18:00:00,5454018.0,6036732.0,Trump,2330734.0,0.9034719447542147,582714.0,no
928,0.36048078750156415,777813.0,0.6221753618419528,1342474.0,1.0,Trump,1342474.0,Kentucky,2020-11-08 18:00:00,2157710.0,2137959.0,Biden,777813.0,1.0092382501254702,-19751.0,no
929,0.5842438126811803,2097839.0,0.4014127085845037,1441349.0,1.0,Biden,2097839.0,New Jersey,2020-11-08 18:00:00,3590691.0,4564234.0,Trump,1441349.0,0.7867017773409514,973543.0,no
930,0.3560038610952072,150475.0,0.6177468427502733,261108.0,1.0,Trump,261108.0,South Dakota,2020-11-08 18:00:00,422678.0,422775.0,Biden,150475.0,0.9997705635385252,97.0,no
931,0.6374478525896831,365802.0,0.3425993371136212,196602.0,1.0,Biden,365802.0,Hawaii,2020-11-08 18:00:00,573854.0,574469.0,Trump,196602.0,0.9989294461494006,615.0,no
932,0.6461219851542694,9174089.0,0.33422092664149766,4745501.0,1.0,Biden,9174089.0,California,2020-11-08 18:00:00,14198695.0,17495906.0,Trump,4745501.0,0.8115438548881092,3297211.0,no
933,0.49499373249353906,1631286.0,0.489364052156092,1612733.0,1.0,Biden,1631286.0,Arizona,2020-11-08 18:00:00,3295569.0,3385863.0,Trump,1612733.0,0.9733320574400086,90294.0,no
934,0.4109310821126095,542646.0,0.5669005125222638,748608.0,1.0,Trump,748608.0,Kansas,2020-11-08 18:00:00,1320528.0,1344214.0,Biden,542646.0,0.9823792937731641,23686.0,no
935,0.3174471807107526,114687.0,0.6503616318689988,234962.0,1.0,Trump,234962.0,North Dakota,2020-11-08 18:00:00,361279.0,361819.0,Biden,114687.0,0.9985075410633494,540.0,no
936,0.5880223096276952,295413.0,0.3978172075543807,199857.0,1.0,Biden,295413.0,Delaware,2020-11-08 18:00:00,502384.0,504010.0,Trump,199857.0,0.9967738735342553,1626.0,no
