,Biden_prop,Biden_votes,Trump_prop,Trump_votes,flag,leading_candidate_name,leading_candidate_votes,state_name,time_stamp,total_votes_count,total_votes_received,trailing_candidate_name,trailing_candidate_votes,vote_count_prop,votes_remaining,flip
51,,,,,1.0,,,Hawaii,2020-11-04 12:00:00,,,,,,,no
52,,,,,1.0,,,California,2020-11-04 12:00:00,,,,,,,no
53,,,,,1.0,,,Rhode Island,2020-11-04 12:00:00,,,,,,,no
54,,,,,1.0,,,Maryland,2020-11-04 12:00:00,,,,,,,no
55,,,,,1.0,,,New Hampshire,2020-11-04 12:00:00,,,,,,,no
56,,,,,1.0,,,West Virginia,2020-11-04 12:00:00,,,,,,,no
57,,,,,1.0,,,Iowa,2020-11-04 12:00:00,,,,,,,no
58,,,,,1.0,,,Kansas,2020-11-04 12:00:00,,,,,,,no
59,,,,,1.0,,,Ohio,2020-11-04 12:00:00,,,,,,,no
60,,,,,1.0,,,New York,2020-11-04 12:00:00,,,,,,,no
61,,,,,1.0,,,Kentucky,2020-11-04 12:00:00,,,,,,,no
62,,,,,1.0,,,Wisconsin,2020-11-04 12:00:00,,,,,,,no
63,,,,,1.0,,,Arizona,2020-11-04 12:00:00,,,,,,,no
64,,,,,1.0,,,Indiana,2020-11-04 12:00:00,,,,,,,no
65,,,,,1.0,,,Nevada,2020-11-04 12:00:00,,,,,,,no
66,,,,,1.0,,,New Jersey,2020-11-04 12:00:00,,,,,,,no
67,,,,,1.0,,,Louisiana,2020-11-04 12:00:00,,,,,,,no
68,,,,,1.0,,,Illinois,2020-11-04 12:00:00,,,,,,,no
69,,,,,1.0,,,Oregon,2020-11-04 12:00:00,,,,,,,no
70,,,,,1.0,,,Arkansas,2020-11-04 12:00:00,,,,,,,no
71,,,,,1.0,,,Idaho,2020-11-04 12:00:00,,,,,,,no
72,,,,,1.0,,,New Mexico,2020-11-04 12:00:00,,,,,,,no
73,,,,,1.0,,,Massachusetts,2020-11-04 12:00:00,,,,,,,no
74,,,,,1.0,,,Pennsylvania,2020-11-04 12:00:00,,,,,,,no
75,,,,,1.0,,,Washington,2020-11-04 12:00:00,,,,,,,no
76,,,,,1.0,,,Oklahoma,2020-11-04 12:00:00,,,,,,,no
77,,,,,1.0,,,South Carolina,2020-11-04 12:00:00,,,,,,,no
78,,,,,1.0,,,Maine,2020-11-04 12:00:00,,,,,,,no
79,,,,,1.0,,,Utah,2020-11-04 12:00:00,,,,,,,no
80,,,,,1.0,,,Minnesota,2020-11-04 12:00:00,,,,,,,no
81,,,,,1.0,,,North Dakota,2020-11-04 12:00:00,,,,,,,no
82,,,,,1.0,,,Delaware,2020-11-04 12:00:00,,,,,,,no
83,,,,,1.0,,,Texas,2020-11-04 12:00:00,,,,,,,no
84,,,,,1.0,,,North Carolina,2020-11-04 12:00:00,,,,,,,no
85,,,,,1.0,,,Missouri,2020-11-04 12:00:00,,,,,,,no
86,,,,,1.0,,,Vermont,2020-11-04 12:00:00,,,,,,,no
87,,,,,1.0,,,Tennessee,2020-11-04 12:00:00,,,,,,,no
88,,,,,1.0,,,Michigan,2020-11-04 12:00:00,,,,,,,no
89,,,,,1.0,,,District of Columbia,2020-11-04 12:00:00,,,,,,,no
90,,,,,1.0,,,Florida,2020-11-04 12:00:00,,,,,,,no
91,,,,,1.0,,,Georgia,2020-11-04 12:00:00,,,,,,,no
92,,,,,1.0,,,Montana,2020-11-04 12:00:00,,,,,,,no
93,,,,,1.0,,,Mississippi,2020-11-04 12:00:00,,,,,,,no
94,,,,,1.0,,,Colorado,2020-11-04 12:00:00,,,,,,,no
95,,,,,1.0,,,South Dakota,2020-11-04 12:00:00,,,,,,,no
96,,,,,1.0,,,Wyoming,2020-11-04 12:00:00,,,,,,,no
97,,,,,1.0,,,Alaska,2020-11-04 12:00:00,,,,,,,no
98,,,,,1.0,,,Virginia,2020-11-04 12:00:00,,,,,,,no
99,,,,,1.0,,,Alabama,2020-11-04 12:00:00,,,,,,,no
100,,,,,1.0,,,Nebraska,2020-11-04 12:00:00,,,,,,,no
101,,,,,1.0,,,Connecticut,2020-11-04 12:00:00,,,,,,,no
