Biden_prop,Biden_votes,Trump_prop,Trump_votes,flag,leading_candidate_name,leading_candidate_votes,state_name,time_stamp,total_votes_count,total_votes_received,trailing_candidate_name,trailing_candidate_votes,vote_count_prop,votes_remaining,flip
,,,,1.0,,,South Dakota,2020-11-04 12:00:00,,,,,,,no
0.33334730917085725,127209.0,0.6397823962097529,244148.0,1.0,Trump,244148.0,South Dakota,2020-11-04 14:00:00,381611.0,422775.0,Biden,127209.0,0.9026337886582698,41164.0,no
0.33334643533767794,127212.0,0.6397839741523659,244155.0,1.0,Trump,244155.0,South Dakota,2020-11-04 16:00:00,381621.0,422775.0,Biden,127212.0,0.9026574419017208,41154.0,no
0.3333542960459083,127218.0,0.6397767471110761,244158.0,1.0,Trump,244158.0,South Dakota,2020-11-04 18:00:00,381630.0,422775.0,Biden,127218.0,0.9026787298208266,41145.0,no
0.3333630298869609,127224.0,0.6397685765044362,244160.0,1.0,Trump,244160.0,South Dakota,2020-11-04 20:00:00,381638.0,422775.0,Biden,127224.0,0.9026976524155875,41137.0,no
0.3333604087514739,127227.0,0.6397694222455129,244168.0,1.0,Trump,244168.0,South Dakota,2020-11-04 22:00:00,381650.0,422775.0,Biden,127227.0,0.9027260363077287,41125.0,no
0.35728904673233314,151005.0,0.6164617251994009,260542.0,1.0,Trump,260542.0,South Dakota,2020-11-05 00:00:00,422641.0,422775.0,Biden,151005.0,0.9996830465377565,134.0,no
0.35728904673233314,151005.0,0.6164617251994009,260542.0,1.0,Trump,260542.0,South Dakota,2020-11-05 02:00:00,422641.0,422775.0,Biden,151005.0,0.9996830465377565,134.0,no
0.35728904673233314,151005.0,0.6164617251994009,260542.0,1.0,Trump,260542.0,South Dakota,2020-11-05 04:00:00,422641.0,422775.0,Biden,151005.0,0.9996830465377565,134.0,no
0.35728904673233314,151005.0,0.6164617251994009,260542.0,1.0,Trump,260542.0,South Dakota,2020-11-05 06:00:00,422641.0,422775.0,Biden,151005.0,0.9996830465377565,134.0,no
0.35728904673233314,151005.0,0.6164617251994009,260542.0,1.0,Trump,260542.0,South Dakota,2020-11-05 08:00:00,422641.0,422775.0,Biden,151005.0,0.9996830465377565,134.0,no
0.35728904673233314,151005.0,0.6164617251994009,260542.0,1.0,Trump,260542.0,South Dakota,2020-11-05 10:00:00,422641.0,422775.0,Biden,151005.0,0.9996830465377565,134.0,no
0.35728904673233314,151005.0,0.6164617251994009,260542.0,1.0,Trump,260542.0,South Dakota,2020-11-05 12:00:00,422641.0,422775.0,Biden,151005.0,0.9996830465377565,134.0,no
0.35599115138466636,150465.0,0.6177587451054618,261105.0,1.0,Trump,261105.0,South Dakota,2020-11-05 18:00:00,422665.0,422775.0,Biden,150465.0,0.999739814322039,110.0,no
0.35599624295850457,150470.0,0.6177541503715638,261108.0,1.0,Trump,261108.0,South Dakota,2020-11-06 00:00:00,422673.0,422775.0,Biden,150470.0,0.9997587369167997,102.0,no
0.35599624295850457,150470.0,0.6177541503715638,261108.0,1.0,Trump,261108.0,South Dakota,2020-11-06 06:00:00,422673.0,422775.0,Biden,150470.0,0.9997587369167997,102.0,no
0.35599624295850457,150470.0,0.6177541503715638,261108.0,1.0,Trump,261108.0,South Dakota,2020-11-06 12:00:00,422673.0,422775.0,Biden,150470.0,0.9997587369167997,102.0,no
0.35599624295850457,150470.0,0.6177541503715638,261108.0,1.0,Trump,261108.0,South Dakota,2020-11-06 18:00:00,422673.0,422775.0,Biden,150470.0,0.9997587369167997,102.0,no
0.3560038610952072,150475.0,0.6177468427502733,261108.0,1.0,Trump,261108.0,South Dakota,2020-11-07 00:00:00,422678.0,422775.0,Biden,150475.0,0.9997705635385252,97.0,no
0.3560038610952072,150475.0,0.6177468427502733,261108.0,1.0,Trump,261108.0,South Dakota,2020-11-07 06:00:00,422678.0,422775.0,Biden,150475.0,0.9997705635385252,97.0,no
0.3560038610952072,150475.0,0.6177468427502733,261108.0,1.0,Trump,261108.0,South Dakota,2020-11-07 12:00:00,422678.0,422775.0,Biden,150475.0,0.9997705635385252,97.0,no
0.3560038610952072,150475.0,0.6177468427502733,261108.0,1.0,Trump,261108.0,South Dakota,2020-11-07 18:00:00,422678.0,422775.0,Biden,150475.0,0.9997705635385252,97.0,no
0.3560038610952072,150475.0,0.6177468427502733,261108.0,1.0,Trump,261108.0,South Dakota,2020-11-08 00:00:00,422678.0,422775.0,Biden,150475.0,0.9997705635385252,97.0,no
0.3560038610952072,150475.0,0.6177468427502733,261108.0,1.0,Trump,261108.0,South Dakota,2020-11-09 00:00:00,422678.0,422775.0,Biden,150475.0,0.9997705635385252,97.0,no
0.3560038610952072,150475.0,0.6177468427502733,261108.0,1.0,Trump,261108.0,South Dakota,2020-11-10 00:00:00,422678.0,422775.0,Biden,150475.0,0.9997705635385252,97.0,no
0.35600470335504414,150475.0,0.6177459383879417,261107.0,1.0,Trump,261107.0,South Dakota,2020-11-11 00:00:00,422677.0,422775.0,Biden,150475.0,0.9997681982141802,98.0,no
0.3560525213613529,150471.0,0.6176938967225024,261043.0,1.0,Trump,261043.0,South Dakota,2020-11-12 00:00:00,422609.0,422775.0,Biden,150471.0,0.9996073561587132,166.0,no
0.3560525213613529,150471.0,0.6176938967225024,261043.0,1.0,Trump,261043.0,South Dakota,2020-11-13 00:00:00,422609.0,422775.0,Biden,150471.0,0.9996073561587132,166.0,no
0.3560525213613529,150471.0,0.6176938967225024,261043.0,1.0,Trump,261043.0,South Dakota,2020-11-14 00:00:00,422609.0,422775.0,Biden,150471.0,0.9996073561587132,166.0,no
0.3560525213613529,150471.0,0.6176938967225024,261043.0,1.0,Trump,261043.0,South Dakota,2020-11-15 00:00:00,422609.0,422775.0,Biden,150471.0,0.9996073561587132,166.0,no
0.3560525213613529,150471.0,0.6176938967225024,261043.0,1.0,Trump,261043.0,South Dakota,2020-11-16 00:00:00,422609.0,422775.0,Biden,150471.0,0.9996073561587132,166.0,no
0.3560525213613529,150471.0,0.6176938967225024,261043.0,1.0,Trump,261043.0,South Dakota,2020-11-17 00:00:00,422609.0,422775.0,Biden,150471.0,0.9996073561587132,166.0,no
